graph,order,size,batch_size,technique,time,iterations,error
"CollegeMsg","1899","20296","10000","pagerankLoopAll (static)","1.0993333333333333","53.5","0"
"CollegeMsg","1899","20296","10000","pagerankLoopAll (incremental)","1.1125","54.666666666666664","0.0000060129000000000005"
"CollegeMsg","1899","20296","10000","pagerankLoopAll (dynamic)","1.0556666666666668","54.666666666666664","0.000006042349999999999"
"CollegeMsg","1899","20296","10000","pagerankRemove (static)","0.611","42.5","0"
"CollegeMsg","1899","20296","10000","pagerankRemove (incremental)","0.5446666666666667","40","0.000007231465916666666"
"CollegeMsg","1899","20296","10000","pagerankRemove (dynamic)","0.5698333333333333","41.833333333333336","0.0006910220159166668"
"CollegeMsg","1899","20296","50000","pagerankTeleport (static)","1.227","38.5","0"
"CollegeMsg","1899","20296","50000","pagerankTeleport (incremental)","1.159","36","0.00000220855"
"CollegeMsg","1899","20296","50000","pagerankTeleport (dynamic)","1.1175","36","0.00000276248"
"CollegeMsg","1899","20296","50000","pagerankLoop (static)","1.5935000000000001","54","0"
"CollegeMsg","1899","20296","50000","pagerankLoop (incremental)","1.563","53","0.00000419595"
"CollegeMsg","1899","20296","50000","pagerankLoop (dynamic)","1.434","53","0.00000420665"
"CollegeMsg","1899","20296","50000","pagerankLoopAll (static)","1.71","55","0"
"CollegeMsg","1899","20296","50000","pagerankLoopAll (incremental)","1.642","53.5","0.00000376835"
"CollegeMsg","1899","20296","50000","pagerankLoopAll (dynamic)","1.5245","53.5","0.00000378895"
"CollegeMsg","1899","20296","50000","pagerankRemove (static)","0.907","39","0"
"CollegeMsg","1899","20296","50000","pagerankRemove (incremental)","0.825","35","0.000003676621"
"CollegeMsg","1899","20296","50000","pagerankRemove (dynamic)","0.8055","35.5","0.000148955121"
"sx-mathoverflow","24817","239959","10","pagerankTeleport (static)","25.46922999999999","57.03","0"
"sx-mathoverflow","24817","239959","10","pagerankTeleport (incremental)","6.416819999999999","14.89","0.000006285918000000002"
"sx-mathoverflow","24817","239959","10","pagerankTeleport (dynamic)","6.14048","15.59","0.000009855938999999995"
"sx-mathoverflow","24817","239959","10","pagerankLoop (static)","15.699509999999998","41","0"
"sx-mathoverflow","24817","239959","10","pagerankLoop (incremental)","5.27012","15.71","0.000005611465999999997"
"sx-mathoverflow","24817","239959","10","pagerankLoop (dynamic)","4.57834","16.14","0.010017072820999997"
"sx-mathoverflow","24817","239959","10","pagerankLoopAll (static)","15.327889999999998","40.46","0"
"sx-mathoverflow","24817","239959","10","pagerankLoopAll (incremental)","5.003689999999999","15","0.000006097922000000002"
"sx-mathoverflow","24817","239959","10","pagerankLoopAll (dynamic)","4.40765","15.64","0.010015574579999997"
"sx-mathoverflow","24817","239959","10","pagerankRemove (static)","13.589420000000002","56.54","0"
"sx-mathoverflow","24817","239959","10","pagerankRemove (incremental)","3.861489999999998","16.58","0.000005100745000000001"
"sx-mathoverflow","24817","239959","10","pagerankRemove (dynamic)","3.323350000000001","16.13","0.03338683002400001"
"sx-mathoverflow","24817","239959","50","pagerankTeleport (static)","25.67634","57.03","0"
"sx-mathoverflow","24817","239959","50","pagerankTeleport (incremental)","9.069880000000001","20.81","0.000007494455000000001"
"sx-mathoverflow","24817","239959","50","pagerankTeleport (dynamic)","8.28819","20.91","0.000011051466"
"sx-mathoverflow","24817","239959","50","pagerankLoop (static)","15.800300000000007","41","0"
"sx-mathoverflow","24817","239959","50","pagerankLoop (incremental)","7.3192","21.67","0.000006040519000000003"
"sx-mathoverflow","24817","239959","50","pagerankLoop (dynamic)","6.243929999999998","21.89","0.000017161489000000005"
"sx-mathoverflow","24817","239959","50","pagerankLoopAll (static)","15.50264","40.46","0"
"sx-mathoverflow","24817","239959","50","pagerankLoopAll (incremental)","7.127069999999998","21.04","0.0000066183560000000005"
"sx-mathoverflow","24817","239959","50","pagerankLoopAll (dynamic)","6.02533","21.28","0.000015542406"
"sx-mathoverflow","24817","239959","50","pagerankRemove (static)","13.641920000000002","56.54","0"
"sx-mathoverflow","24817","239959","50","pagerankRemove (incremental)","5.472490000000002","23.38","0.000006298635999999997"
"sx-mathoverflow","24817","239959","50","pagerankRemove (dynamic)","4.76852","23.25","0.00003206535399999999"
"sx-mathoverflow","24817","239959","100","pagerankTeleport (static)","25.970010000000006","57.03","0"
"sx-mathoverflow","24817","239959","100","pagerankTeleport (incremental)","11.002229999999997","25.07","0.000007407682999999996"
"sx-mathoverflow","24817","239959","100","pagerankTeleport (dynamic)","10.008300000000002","25.06","0.000011356271999999995"
"sx-mathoverflow","24817","239959","100","pagerankLoop (static)","16.013030000000004","41","0"
"sx-mathoverflow","24817","239959","100","pagerankLoop (incremental)","8.647470000000002","25.15","0.000006281709000000002"
"sx-mathoverflow","24817","239959","100","pagerankLoop (dynamic)","7.278619999999995","25.23","0.000017107013999999996"
"sx-mathoverflow","24817","239959","100","pagerankLoopAll (static)","15.660989999999996","40.46","0"
"sx-mathoverflow","24817","239959","100","pagerankLoopAll (incremental)","8.504259999999999","24.69","0.000006850322000000004"
"sx-mathoverflow","24817","239959","100","pagerankLoopAll (dynamic)","7.145039999999997","24.81","0.00001543985200000001"
"sx-mathoverflow","24817","239959","100","pagerankRemove (static)","13.80616","56.54","0"
"sx-mathoverflow","24817","239959","100","pagerankRemove (incremental)","6.485000000000001","27.58","0.000006447652999999999"
"sx-mathoverflow","24817","239959","100","pagerankRemove (dynamic)","5.622279999999998","27.32","0.000052486083000000006"
"sx-mathoverflow","24817","239959","500","pagerankTeleport (static)","26.052279999999993","57.03","0"
"sx-mathoverflow","24817","239959","500","pagerankTeleport (incremental)","15.659380000000004","35.14","0.000007772222"
"sx-mathoverflow","24817","239959","500","pagerankTeleport (dynamic)","14.241540000000002","35.26","0.000011585912999999998"
"sx-mathoverflow","24817","239959","500","pagerankLoop (static)","15.969539999999997","41","0"
"sx-mathoverflow","24817","239959","500","pagerankLoop (incremental)","11.811309999999999","33.76","0.000006315698"
"sx-mathoverflow","24817","239959","500","pagerankLoop (dynamic)","9.954949999999998","33.79","0.00001655802999999999"
"sx-mathoverflow","24817","239959","500","pagerankLoopAll (static)","15.610819999999997","40.46","0"
"sx-mathoverflow","24817","239959","500","pagerankLoopAll (incremental)","11.563030000000001","32.92","0.000007152986999999999"
"sx-mathoverflow","24817","239959","500","pagerankLoopAll (dynamic)","9.735049999999996","32.93","0.000015171737999999995"
"sx-mathoverflow","24817","239959","500","pagerankRemove (static)","13.811310000000008","56.54","0"
"sx-mathoverflow","24817","239959","500","pagerankRemove (incremental)","8.80837","37.36","0.0000067416870000000005"
"sx-mathoverflow","24817","239959","500","pagerankRemove (dynamic)","7.625079999999998","36.93","0.00023086445000000005"
"sx-mathoverflow","24817","239959","1000","pagerankTeleport (static)","25.758479999999995","57.03","0"
"sx-mathoverflow","24817","239959","1000","pagerankTeleport (incremental)","17.289700000000007","39.17","0.000008108993"
"sx-mathoverflow","24817","239959","1000","pagerankTeleport (dynamic)","15.650440000000005","39.16","0.000012118813000000002"
"sx-mathoverflow","24817","239959","1000","pagerankLoop (static)","15.822100000000002","41","0"
"sx-mathoverflow","24817","239959","1000","pagerankLoop (incremental)","12.883360000000007","37.09","0.000006426554000000002"
"sx-mathoverflow","24817","239959","1000","pagerankLoop (dynamic)","10.874150000000004","37.08","0.000016253236000000004"
"sx-mathoverflow","24817","239959","1000","pagerankLoopAll (static)","15.459149999999996","40.46","0"
"sx-mathoverflow","24817","239959","1000","pagerankLoopAll (incremental)","12.632800000000001","36.34","0.000007230691"
"sx-mathoverflow","24817","239959","1000","pagerankLoopAll (dynamic)","10.650170000000003","36.35","0.000015124946000000007"
"sx-mathoverflow","24817","239959","1000","pagerankRemove (static)","13.694030000000005","56.54","0"
"sx-mathoverflow","24817","239959","1000","pagerankRemove (incremental)","9.708389999999998","41.28","0.000006850237999999998"
